Region,Department,Commune_Code_INSEE,City,Number_of_Taxpayers,Average_Assets_in_Euro,Average_Tax_in_Euro,Source_File,Year,latitude,longitude,total_tax_per_city
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59328,LAMBERSART,89.0,2424694.0,9942.0,ificom-2021.xlsx,2021.0,50.6522053005,3.02491174276,884838.0
LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,325.0,2256665.0,8556.0,ificom-2021.xlsx,2021.0,50.6317183168,3.04783272312,2780700.0
LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,325.0,2256665.0,8556.0,ificom-2021.xlsx,2021.0,50.6317183168,3.04783272312,2780700.0
LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,325.0,2256665.0,8556.0,ificom-2021.xlsx,2021.0,50.6317183168,3.04783272312,2780700.0
LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,325.0,2256665.0,8556.0,ificom-2021.xlsx,2021.0,50.6317183168,3.04783272312,2780700.0
LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,325.0,2256665.0,8556.0,ificom-2021.xlsx,2021.0,50.6317183168,3.04783272312,2780700.0
LES-HAUTS-DE-FRANCE,NORD,59368,LA MADELEINE,58.0,2391066.0,11929.0,ificom-2021.xlsx,2021.0,50.6548883138,3.06963722507,691882.0
LES-HAUTS-DE-FRANCE,NORD,59378,MARCQ EN BAROEUL,248.0,2361357.0,8036.0,ificom-2021.xlsx,2021.0,50.6753348557,3.10093583816,1992928.0
LES-HAUTS-DE-FRANCE,NORD,59646,WASQUEHAL,75.0,2120453.0,7619.0,ificom-2021.xlsx,2021.0,50.6750984751,3.12858017096,571425.0
LES-HAUTS-DE-FRANCE,OISE,60057,BEAUVAIS,61.0,3129108.0,13607.0,ificom-2021.xlsx,2021.0,49.4365523321,2.08616123661,830027.0
LES-HAUTS-DE-FRANCE,OISE,60159,COMPIEGNE,104.0,2808925.0,12020.0,ificom-2021.xlsx,2021.0,49.3990601478,2.85317249363,1250080.0
LES-HAUTS-DE-FRANCE,PAS-DE-CALAIS,62041,ARRAS,51.0,1884753.0,6321.0,ificom-2021.xlsx,2021.0,50.2898964997,2.76587316711,322371.0
AUVERGNE-RHONE-ALPES,PUY-DE-DOME,63113,CLERMONT-FERRAND,115.0,2001395.0,7452.0,ificom-2021.xlsx,2021.0,45.7856492991,3.11554542903,856980.0
AUVERGNE-RHONE-ALPES,PUY-DE-DOME,63113,CLERMONT-FERRAND,115.0,2001395.0,7452.0,ificom-2021.xlsx,2021.0,45.7856492991,3.11554542903,856980.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64024,ANGLET,252.0,2152651.0,8967.0,ificom-2021.xlsx,2021.0,43.4917846595,-1.51623373371,2259684.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64102,BAYONNE,133.0,2188455.0,8537.0,ificom-2021.xlsx,2021.0,43.4922254016,-1.46607674358,1135421.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64122,BIARRITZ,332.0,2262827.0,9104.0,ificom-2021.xlsx,2021.0,43.4695847227,-1.55309857519,3022528.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64445,PAU,109.0,2012327.0,7221.0,ificom-2021.xlsx,2021.0,43.3200189773,-0.350337918181,787089.0
OCCITANIE,PYRENEES-ORIENTALES,66136,PERPIGNAN,131.0,2199415.0,9303.0,ificom-2021.xlsx,2021.0,42.6965954131,2.89936953979,1218693.0
OCCITANIE,PYRENEES-ORIENTALES,66136,PERPIGNAN,131.0,2199415.0,9303.0,ificom-2021.xlsx,2021.0,42.6965954131,2.89936953979,1218693.0
GRAND-EST,BAS-RHIN,67482,STRASBOURG,711.0,2376319.0,9950.0,ificom-2021.xlsx,2021.0,48.5712679849,7.76752679517,7074450.0
GRAND-EST,BAS-RHIN,67482,STRASBOURG,711.0,2376319.0,9950.0,ificom-2021.xlsx,2021.0,48.5712679849,7.76752679517,7074450.0
GRAND-EST,BAS-RHIN,67482,STRASBOURG,711.0,2376319.0,9950.0,ificom-2021.xlsx,2021.0,48.5712679849,7.76752679517,7074450.0
GRAND-EST,HAUT-RHIN,68066,COLMAR,91.0,2400864.0,11252.0,ificom-2021.xlsx,2021.0,48.1099405789,7.38468690323,1023932.0
GRAND-EST,HAUT-RHIN,68224,MULHOUSE,84.0,2275915.0,9669.0,ificom-2021.xlsx,2021.0,47.749163303,7.32570047509,812196.0
GRAND-EST,HAUT-RHIN,68224,MULHOUSE,84.0,2275915.0,9669.0,ificom-2021.xlsx,2021.0,47.749163303,7.32570047509,812196.0
GRAND-EST,HAUT-RHIN,68224,MULHOUSE,84.0,2275915.0,9669.0,ificom-2021.xlsx,2021.0,47.749163303,7.32570047509,812196.0
GRAND-EST,HAUT-RHIN,68224,MULHOUSE,84.0,2275915.0,9669.0,ificom-2021.xlsx,2021.0,47.749163303,7.32570047509,812196.0
AUVERGNE-RHONE-ALPES,RHONE,69029,BRON,66.0,2042233.0,7487.0,ificom-2021.xlsx,2021.0,45.7344856902,4.91168159471,494142.0
AUVERGNE-RHONE-ALPES,RHONE,69034,CALUIRE ET CUIRE,232.0,2407934.0,10606.0,ificom-2021.xlsx,2021.0,45.7974053648,4.85124857101,2460592.0
AUVERGNE-RHONE-ALPES,RHONE,69123,LYON,2198.0,2400918.0,9577.0,ificom-2021.xlsx,2021.0,,,21050246.0
AUVERGNE-RHONE-ALPES,RHONE,69202,STE FOY LES LYON,189.0,2252613.0,9028.0,ificom-2021.xlsx,2021.0,45.7359781395,4.79343173908,1706292.0
AUVERGNE-RHONE-ALPES,RHONE,69204,SAINT-GENIS-LAVAL,68.0,2191812.0,7998.0,ificom-2021.xlsx,2021.0,45.6936777293,4.78919028453,543864.0
AUVERGNE-RHONE-ALPES,RHONE,69244,TASSIN-LA-DEMI-LUNE,126.0,2191385.0,8551.0,ificom-2021.xlsx,2021.0,45.7628681769,4.75540595543,1077426.0
AUVERGNE-RHONE-ALPES,RHONE,69266,VILLEURBANNE,96.0,2076969.0,7655.0,ificom-2021.xlsx,2021.0,45.7707704179,4.88845817426,734880.0
PAYS DE LA LOIRE,SARTHE,72181,LE MANS,163.0,2218842.0,9019.0,ificom-2021.xlsx,2021.0,47.9885256718,0.200030493539,1470097.0
PAYS DE LA LOIRE,SARTHE,72181,LE MANS,163.0,2218842.0,9019.0,ificom-2021.xlsx,2021.0,47.9885256718,0.200030493539,1470097.0
AUVERGNE-RHONE-ALPES,SAVOIE,73008,AIX-LES-BAINS,78.0,1997463.0,7330.0,ificom-2021.xlsx,2021.0,45.6978541675,5.90388626955,571740.0
AUVERGNE-RHONE-ALPES,SAVOIE,73065,CHAMBERY,117.0,1999840.0,6548.0,ificom-2021.xlsx,2021.0,45.583182552,5.90903392417,766116.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74010,ANNECY,552.0,2033965.0,7710.0,ificom-2021.xlsx,2021.0,45.8906432566,6.12551773598,4255920.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74281,THONON-LES-BAINS,94.0,2182223.0,9198.0,ificom-2021.xlsx,2021.0,46.3704258049,6.48194336071,864612.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74281,THONON-LES-BAINS,94.0,2182223.0,9198.0,ificom-2021.xlsx,2021.0,46.3704258049,6.48194336071,864612.0
ILE-DE-FRANCE,PARIS,75101,Paris 1er,572.0,2847199.0,13625.0,ificom-2021.xlsx,2021.0,48.8626304852,2.33629344655,7793500.0
ILE-DE-FRANCE,PARIS,75102,Paris 2e,344.0,2357418.0,10614.0,ificom-2021.xlsx,2021.0,48.8679033789,2.34410716666,3651216.0
ILE-DE-FRANCE,PARIS,75103,Paris 3e,848.0,2601499.0,12215.0,ificom-2021.xlsx,2021.0,48.8630541318,2.35936105897,10358320.0
ILE-DE-FRANCE,PARIS,75104,Paris 4e,924.0,2813386.0,14092.0,ificom-2021.xlsx,2021.0,48.854228282,2.35736193814,13021008.0
ILE-DE-FRANCE,PARIS,75105,Paris 5e,1721.0,2490447.0,11052.0,ificom-2021.xlsx,2021.0,48.8445086596,2.34985938556,19020492.0
ILE-DE-FRANCE,PARIS,75106,Paris 6e,2816.0,2969480.0,14784.0,ificom-2021.xlsx,2021.0,48.8489680919,2.33267089859,41631744.0
ILE-DE-FRANCE,PARIS,75107,Paris 7e,4318.0,3273652.0,17507.0,ificom-2021.xlsx,2021.0,48.8560825982,2.31243868773,75595226.0
ILE-DE-FRANCE,PARIS,75108,Paris 8e,2268.0,2901255.0,14124.0,ificom-2021.xlsx,2021.0,48.8725272666,2.31258256042,32033232.0
ILE-DE-FRANCE,PARIS,75109,Paris 9e,1321.0,2252104.0,8893.0,ificom-2021.xlsx,2021.0,48.8768961624,2.33746024139,11747653.0
ILE-DE-FRANCE,PARIS,75110,Paris 10e,637.0,2178027.0,8359.0,ificom-2021.xlsx,2021.0,48.8760285569,2.36111290456,5324683.0
ILE-DE-FRANCE,PARIS,75111,Paris 11e,1181.0,2247914.0,8977.0,ificom-2021.xlsx,2021.0,48.8594154976,2.37874106024,10601837.0
ILE-DE-FRANCE,PARIS,75112,Paris 12e,1202.0,2232977.0,8928.0,ificom-2021.xlsx,2021.0,48.8351562307,2.41980703497,10731456.0
ILE-DE-FRANCE,PARIS,75113,Paris 13e,1074.0,2174380.0,8576.0,ificom-2021.xlsx,2021.0,48.8287176845,2.36246822852,9210624.0
ILE-DE-FRANCE,PARIS,75114,Paris 14e,1897.0,2377354.0,10282.0,ificom-2021.xlsx,2021.0,48.8289932116,2.32710088326,19504954.0
ILE-DE-FRANCE,PARIS,75115,Paris 15e,3423.0,2276440.0,9305.0,ificom-2021.xlsx,2021.0,48.8401554186,2.29355937244,31851015.0
ILE-DE-FRANCE,PARIS,75116,Paris 16e,9460.0,2898599.0,13790.0,ificom-2021.xlsx,2021.0,48.8603987604,2.2620995594,130453400.0
ILE-DE-FRANCE,PARIS,75116,Paris 16e,9460.0,2898599.0,13790.0,ificom-2021.xlsx,2021.0,48.8603987604,2.2620995594,130453400.0
ILE-DE-FRANCE,PARIS,75117,Paris 17e,3933.0,2474270.0,10393.0,ificom-2021.xlsx,2021.0,48.8873371665,2.30748555949,40875669.0
ILE-DE-FRANCE,PARIS,75118,Paris 18e,875.0,2521034.0,11273.0,ificom-2021.xlsx,2021.0,48.8927350746,2.34871193387,9863875.0
ILE-DE-FRANCE,PARIS,75119,Paris 19e,541.0,2275077.0,8813.0,ificom-2021.xlsx,2021.0,48.886868623,2.38469432787,4767833.0
ILE-DE-FRANCE,PARIS,75120,Paris 20e,556.0,2222816.0,8489.0,ificom-2021.xlsx,2021.0,48.8631867774,2.40081982673,4719884.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,112.0,2192983.0,9209.0,ificom-2021.xlsx,2021.0,49.498452502,0.140153719153,1031408.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,112.0,2192983.0,9209.0,ificom-2021.xlsx,2021.0,49.498452502,0.140153719153,1031408.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,112.0,2192983.0,9209.0,ificom-2021.xlsx,2021.0,49.498452502,0.140153719153,1031408.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,112.0,2192983.0,9209.0,ificom-2021.xlsx,2021.0,49.498452502,0.140153719153,1031408.0
NORMANDIE,SEINE-MARITIME,76540,ROUEN,166.0,2168910.0,8814.0,ificom-2021.xlsx,2021.0,49.4413460103,1.09256784278,1463124.0
NORMANDIE,SEINE-MARITIME,76540,ROUEN,166.0,2168910.0,8814.0,ificom-2021.xlsx,2021.0,49.4413460103,1.09256784278,1463124.0
ILE-DE-FRANCE,SEINE-ET-MARNE,77284,MEAUX,59.0,2080362.0,7457.0,ificom-2021.xlsx,2021.0,48.9570625667,2.90003097245,439963.0
ILE-DE-FRANCE,YVELINES,78126,LA CELLE-SAINT-CLOUD,205.0,2081858.0,7169.0,ificom-2021.xlsx,2021.0,48.8469487124,2.13519126228,1469645.0
ILE-DE-FRANCE,YVELINES,78146,CHATOU,242.0,2093601.0,7388.0,ificom-2021.xlsx,2021.0,48.8965574645,2.15393458329,1787896.0
ILE-DE-FRANCE,YVELINES,78158,LE CHESNAY-ROCQUENCOURT,355.0,2140067.0,7867.0,ificom-2021.xlsx,2021.0,48.8272397742,2.13014908209,2792785.0
ILE-DE-FRANCE,YVELINES,78158,LE CHESNAY-ROCQUENCOURT,355.0,2140067.0,7867.0,ificom-2021.xlsx,2021.0,48.8272397742,2.13014908209,2792785.0
ILE-DE-FRANCE,YVELINES,78358,MAISONS-LAFFITTE,257.0,2136473.0,8198.0,ificom-2021.xlsx,2021.0,48.9523369002,2.15161594901,2106886.0
ILE-DE-FRANCE,YVELINES,78517,RAMBOUILLET,82.0,2108517.0,7890.0,ificom-2021.xlsx,2021.0,48.6539051954,1.82652871851,646980.0
ILE-DE-FRANCE,YVELINES,78551,SAINT-GERMAIN-EN-LAYE,651.0,2213228.0,8133.0,ificom-2021.xlsx,2021.0,48.9407041394,2.09870929375,5294583.0
ILE-DE-FRANCE,YVELINES,78646,VERSAILLES,1366.0,2294023.0,9001.0,ificom-2021.xlsx,2021.0,48.8025669671,2.11789297191,12295366.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,54.0,2211150.0,9419.0,ificom-2021.xlsx,2021.0,46.328260242,-0.465353019369,508626.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,54.0,2211150.0,9419.0,ificom-2021.xlsx,2021.0,46.328260242,-0.465353019369,508626.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,54.0,2211150.0,9419.0,ificom-2021.xlsx,2021.0,46.328260242,-0.465353019369,508626.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,54.0,2211150.0,9419.0,ificom-2021.xlsx,2021.0,46.328260242,-0.465353019369,508626.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,54.0,2211150.0,9419.0,ificom-2021.xlsx,2021.0,46.328260242,-0.465353019369,508626.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,167.0,2154557.0,8469.0,ificom-2021.xlsx,2021.0,49.9009532186,2.29007445539,1414323.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,167.0,2154557.0,8469.0,ificom-2021.xlsx,2021.0,49.9009532186,2.29007445539,1414323.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,167.0,2154557.0,8469.0,ificom-2021.xlsx,2021.0,49.9009532186,2.29007445539,1414323.0
OCCITANIE,TARN,81004,ALBI,65.0,2024403.0,7282.0,ificom-2021.xlsx,2021.0,43.9258213622,2.14686328555,473330.0
OCCITANIE,TARN-ET-GARONNE,82121,MONTAUBAN,77.0,1976514.0,7066.0,ificom-2021.xlsx,2021.0,44.0222594578,1.36408636501,544082.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83050,DRAGUIGNAN,70.0,2053548.0,8133.0,ificom-2021.xlsx,2021.0,43.5357513285,6.45436569191,569310.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83061,FREJUS,138.0,1993351.0,7522.0,ificom-2021.xlsx,2021.0,43.4719558114,6.76361597424,1038036.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83061,FREJUS,138.0,1993351.0,7522.0,ificom-2021.xlsx,2021.0,43.4719558114,6.76361597424,1038036.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,237.0,2117763.0,7902.0,ificom-2021.xlsx,2021.0,43.1018713534,6.18898508469,1872774.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,325.0,2178550.0,8901.0,ificom-2021.xlsx,2021.0,43.4574625431,6.84734210398,2892825.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,61.0,1858217.0,6738.0,ificom-2021.xlsx,2021.0,43.0880294967,5.87089841754,411018.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,61.0,1858217.0,6738.0,ificom-2021.xlsx,2021.0,43.0880294967,5.87089841754,411018.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,61.0,1858217.0,6738.0,ificom-2021.xlsx,2021.0,43.0880294967,5.87089841754,411018.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,120.0,2086954.0,7992.0,ificom-2021.xlsx,2021.0,43.086818602,5.82924464931,959040.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,120.0,2086954.0,7992.0,ificom-2021.xlsx,2021.0,43.086818602,5.82924464931,959040.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,120.0,2086954.0,7992.0,ificom-2021.xlsx,2021.0,43.086818602,5.82924464931,959040.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83137,TOULON,249.0,2165575.0,8717.0,ificom-2021.xlsx,2021.0,43.1361589728,5.93239634249,2170533.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83137,TOULON,249.0,2165575.0,8717.0,ificom-2021.xlsx,2021.0,43.1361589728,5.93239634249,2170533.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83137,TOULON,249.0,2165575.0,8717.0,ificom-2021.xlsx,2021.0,43.1361589728,5.93239634249,2170533.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84007,AVIGNON,97.0,1994180.0,7039.0,ificom-2021.xlsx,2021.0,43.9352448339,4.84071572505,682783.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84007,AVIGNON,97.0,1994180.0,7039.0,ificom-2021.xlsx,2021.0,43.9352448339,4.84071572505,682783.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84031,CARPENTRAS,53.0,2027157.0,7295.0,ificom-2021.xlsx,2021.0,44.0593802565,5.06134844776,386635.0
PAYS DE LA LOIRE,VENDEE,85194,LES SABLES D'OLONNE,151.0,2188586.0,9142.0,ificom-2021.xlsx,2021.0,46.5007612799,-1.79255128677,1380442.0
NOUVELLE-AQUITAINE,VIENNE,86194,POITIERS,99.0,1987967.0,7268.0,ificom-2021.xlsx,2021.0,46.5839207726,0.359947653003,719532.0
NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,138.0,2373323.0,11236.0,ificom-2021.xlsx,2021.0,45.8542549589,1.2487579024,1550568.0
NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,138.0,2373323.0,11236.0,ificom-2021.xlsx,2021.0,45.8542549589,1.2487579024,1550568.0
NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,138.0,2373323.0,11236.0,ificom-2021.xlsx,2021.0,45.8542549589,1.2487579024,1550568.0
NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,138.0,2373323.0,11236.0,ificom-2021.xlsx,2021.0,45.8542549589,1.2487579024,1550568.0
NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,138.0,2373323.0,11236.0,ificom-2021.xlsx,2021.0,45.8542549589,1.2487579024,1550568.0
ILE-DE-FRANCE,ESSONNE,91114,BRUNOY,59.0,2349602.0,11331.0,ificom-2021.xlsx,2021.0,48.6964396294,2.50394753271,668529.0
ILE-DE-FRANCE,ESSONNE,91272,GIF SUR YVETTE,105.0,2076096.0,7609.0,ificom-2021.xlsx,2021.0,48.6988273634,2.12788365005,798945.0
ILE-DE-FRANCE,ESSONNE,91421,MONTGERON,58.0,2314293.0,10561.0,ificom-2021.xlsx,2021.0,48.6951531801,2.46249881778,612538.0
ILE-DE-FRANCE,ESSONNE,91477,PALAISEAU,65.0,2930254.0,10310.0,ificom-2021.xlsx,2021.0,48.7146765876,2.22881488083,670150.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92002,ANTONY,289.0,2005014.0,7384.0,ificom-2021.xlsx,2021.0,48.7503412602,2.2993268102,2133976.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92004,ASNIERES,347.0,2237275.0,8847.0,ificom-2021.xlsx,2021.0,48.9153530123,2.2880384663,3069909.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92009,BOIS-COLOMBES,152.0,2026579.0,7022.0,ificom-2021.xlsx,2021.0,48.9153368426,2.26738552597,1067344.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92012,BOULOGNE BILLANCOURT,1995.0,2298803.0,9235.0,ificom-2021.xlsx,2021.0,48.8365843138,2.23913599058,18423825.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92014,BOURG LA REINE,181.0,2295596.0,9400.0,ificom-2021.xlsx,2021.0,48.7799073627,2.31643010763,1701400.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92019,CHATENAY MALABRY,114.0,2125800.0,8491.0,ificom-2021.xlsx,2021.0,48.7681690197,2.26282598525,967974.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92019,CHATENAY MALABRY,114.0,2125800.0,8491.0,ificom-2021.xlsx,2021.0,48.7681690197,2.26282598525,967974.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92020,CHATILLON,99.0,2212116.0,9699.0,ificom-2021.xlsx,2021.0,48.8034091756,2.28799131883,960201.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92022,CHAVILLE,118.0,1956542.0,6861.0,ificom-2021.xlsx,2021.0,48.8076083562,2.19234061062,809598.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92023,CLAMART,294.0,2069916.0,7547.0,ificom-2021.xlsx,2021.0,48.7964306792,2.25474652922,2218818.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92023,CLAMART,294.0,2069916.0,7547.0,ificom-2021.xlsx,2021.0,48.7964306792,2.25474652922,2218818.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92024,CLICHY,59.0,2274025.0,9329.0,ificom-2021.xlsx,2021.0,48.9035359139,2.30575230452,550411.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92025,COLOMBES,229.0,2045460.0,7322.0,ificom-2021.xlsx,2021.0,48.9225179147,2.24675160629,1676738.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92026,COURBEVOIE,418.0,2076787.0,7699.0,ificom-2021.xlsx,2021.0,48.8984504771,2.25570587289,3218182.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92032,FONTENAY AUX ROSES,89.0,2033532.0,7491.0,ificom-2021.xlsx,2021.0,48.7897301312,2.28723493557,666699.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92035,LA GARENNE COLOMBES,178.0,2181441.0,8796.0,ificom-2021.xlsx,2021.0,48.9067577111,2.24464604084,1565688.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92040,ISSY LES MOULINEAUX,449.0,2058724.0,7522.0,ificom-2021.xlsx,2021.0,48.82347434,2.26449823277,3377378.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92044,LEVALLOIS-PERRET,674.0,2337482.0,9485.0,ificom-2021.xlsx,2021.0,48.895071672,2.28688268127,6392890.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92046,MALAKOFF,80.0,2330760.0,9330.0,ificom-2021.xlsx,2021.0,48.8169695977,2.29693599517,746400.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92048,MEUDON,412.0,2105975.0,7404.0,ificom-2021.xlsx,2021.0,48.8037275796,2.22696287829,3050448.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92048,MEUDON,412.0,2105975.0,7404.0,ificom-2021.xlsx,2021.0,48.8037275796,2.22696287829,3050448.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92049,MONTROUGE,221.0,2166077.0,9359.0,ificom-2021.xlsx,2021.0,48.8153032159,2.31648921432,2068339.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92050,NANTERRE,100.0,2084585.0,8144.0,ificom-2021.xlsx,2021.0,48.8960701282,2.20671346353,814400.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92051,NEUILLY SUR SEINE,3713.0,2863305.0,13507.0,ificom-2021.xlsx,2021.0,48.8853719688,2.26642584746,50151491.0
